2013.11.15,02:00,1.60523,1.60580,1.60517,1.60576,1037
2013.11.15,02:15,1.60577,1.60623,1.60562,1.60583,2043
2013.11.15,02:30,1.60583,1.60601,1.60570,1.60584,348
2013.11.15,02:45,1.60584,1.60603,1.60573,1.60593,602
2013.11.15,03:00,1.60594,1.60668,1.60593,1.60619,925
2013.11.15,03:15,1.60620,1.60663,1.60585,1.60663,944
2013.11.15,03:30,1.60662,1.60707,1.60654,1.60674,1013
2013.11.15,03:45,1.60675,1.60696,1.60647,1.60678,746
2013.11.15,04:00,1.60678,1.60689,1.60647,1.60661,742
2013.11.15,04:15,1.60660,1.60671,1.60635,1.60671,445
2013.11.15,04:30,1.60669,1.60685,1.60650,1.60669,712
2013.11.15,04:45,1.60669,1.60686,1.60648,1.60650,515
2013.11.15,05:00,1.60650,1.60701,1.60650,1.60675,608
2013.11.15,05:15,1.60676,1.60689,1.60659,1.60665,417
2013.11.15,05:30,1.60666,1.60686,1.60655,1.60673,439
2013.11.15,05:45,1.60672,1.60672,1.60623,1.60642,574
2013.11.15,06:00,1.60643,1.60657,1.60638,1.60653,549
2013.11.15,06:15,1.60653,1.60664,1.60638,1.60659,455
2013.11.15,06:30,1.60659,1.60688,1.60645,1.60688,407
2013.11.15,06:45,1.60688,1.60701,1.60675,1.60694,295
2013.11.15,07:00,1.60692,1.60730,1.60676,1.60684,662
2013.11.15,07:15,1.60680,1.60687,1.60662,1.60678,422
2013.11.15,07:30,1.60679,1.60704,1.60676,1.60694,477
2013.11.15,07:45,1.60694,1.60703,1.60664,1.60674,390
2013.11.15,08:00,1.60675,1.60763,1.60668,1.60759,437
2013.11.15,08:15,1.60759,1.60791,1.60720,1.60790,790
2013.11.15,08:30,1.60792,1.60808,1.60743,1.60773,837
2013.11.15,08:45,1.60774,1.60834,1.60762,1.60830,709
2013.11.15,09:00,1.60830,1.60874,1.60809,1.60869,828
2013.11.15,09:15,1.60869,1.60879,1.60813,1.60831,835
2013.11.15,09:30,1.60832,1.60879,1.60831,1.60879,804
2013.11.15,09:45,1.60879,1.60886,1.60802,1.60869,1352
2013.11.15,10:00,1.60869,1.60893,1.60799,1.60799,1763
2013.11.15,10:15,1.60799,1.60808,1.60672,1.60749,2130
2013.11.15,10:30,1.60751,1.60821,1.60751,1.60769,1770
2013.11.15,10:45,1.60770,1.60770,1.60546,1.60611,1757
2013.11.15,11:00,1.60609,1.60643,1.60548,1.60554,1125
2013.11.15,11:15,1.60554,1.60578,1.60504,1.60567,1461
2013.11.15,11:30,1.60567,1.60601,1.60494,1.60519,1791
2013.11.15,11:45,1.60517,1.60572,1.60472,1.60539,1727
2013.11.15,12:00,1.60539,1.60608,1.60532,1.60581,1692
2013.11.15,12:15,1.60582,1.60662,1.60574,1.60658,1066
2013.11.15,12:30,1.60658,1.60769,1.60655,1.60727,1125
2013.11.15,12:45,1.60728,1.60811,1.60681,1.60785,1372
2013.11.15,13:00,1.60784,1.60785,1.60726,1.60733,1195
2013.11.15,13:15,1.60733,1.60833,1.60722,1.60819,1047
2013.11.15,13:30,1.60823,1.60856,1.60720,1.60738,1297
2013.11.15,13:45,1.60738,1.60796,1.60688,1.60753,1321
2013.11.15,14:00,1.60753,1.60811,1.60724,1.60734,1129
2013.11.15,14:15,1.60734,1.60765,1.60706,1.60749,1392
2013.11.15,14:30,1.60754,1.60754,1.60667,1.60728,1308
2013.11.15,14:45,1.60729,1.60738,1.60672,1.60717,1555
2013.11.15,15:00,1.60717,1.60742,1.60650,1.60663,1545
2013.11.15,15:15,1.60668,1.60675,1.60581,1.60618,1576
2013.11.15,15:30,1.60638,1.60755,1.60626,1.60744,2678
2013.11.15,15:45,1.60744,1.60858,1.60740,1.60808,2542
2013.11.15,16:00,1.60804,1.61299,1.60787,1.61166,7415
2013.11.15,16:15,1.61166,1.61342,1.61104,1.61127,4127
2013.11.15,16:30,1.61129,1.61264,1.61120,1.61247,2750
2013.11.15,16:45,1.61249,1.61250,1.61171,1.61208,1979
2013.11.15,17:00,1.61208,1.61245,1.61116,1.61165,2439
2013.11.15,17:15,1.61165,1.61165,1.61005,1.61006,2362
2013.11.15,17:30,1.61007,1.61018,1.60939,1.61010,2059
2013.11.15,17:45,1.61012,1.61062,1.60890,1.60904,2291
2013.11.15,18:00,1.60902,1.61035,1.60890,1.61011,2928
2013.11.15,18:15,1.61010,1.61067,1.60972,1.61034,1553
2013.11.15,18:30,1.61032,1.61104,1.61026,1.61051,1269
2013.11.15,18:45,1.61050,1.61058,1.60980,1.61053,1029
2013.11.15,19:00,1.61054,1.61057,1.61024,1.61040,718
2013.11.15,19:15,1.61040,1.61062,1.61022,1.61059,612
2013.11.15,19:30,1.61059,1.61061,1.60996,1.61000,713
2013.11.15,19:45,1.60999,1.61027,1.60958,1.61024,1056
2013.11.15,20:00,1.61024,1.61032,1.60968,1.61005,736
2013.11.15,20:15,1.61005,1.61088,1.61002,1.61053,1115
2013.11.15,20:30,1.61051,1.61060,1.61017,1.61018,467
2013.11.15,20:45,1.61018,1.61060,1.61009,1.61044,693
2013.11.15,21:00,1.61043,1.61118,1.61024,1.61095,913
2013.11.15,21:15,1.61095,1.61107,1.61076,1.61101,558
2013.11.15,21:30,1.61101,1.61153,1.61100,1.61129,723
2013.11.15,21:45,1.61130,1.61155,1.61085,1.61108,869
2013.11.15,22:00,1.61108,1.61173,1.61096,1.61153,628
2013.11.15,22:15,1.61153,1.61158,1.61097,1.61118,682
2013.11.15,22:30,1.61119,1.61154,1.61115,1.61153,487
2013.11.15,22:45,1.61153,1.61154,1.61106,1.61121,793
2013.11.15,23:00,1.61123,1.61132,1.61098,1.61114,629
2013.11.15,23:15,1.61113,1.61200,1.61113,1.61200,642
2013.11.15,23:30,1.61200,1.61234,1.61154,1.61189,835
2013.11.15,23:45,1.61188,1.61207,1.61155,1.61172,375
2013.11.18,00:00,1.61178,1.61223,1.61168,1.61207,82
2013.11.18,00:15,1.61220,1.61220,1.61190,1.61193,99
2013.11.18,00:30,1.61200,1.61218,1.61200,1.61201,23
2013.11.18,00:45,1.61204,1.61209,1.61181,1.61182,183
2013.11.18,01:00,1.61179,1.61209,1.61121,1.61139,896
2013.11.18,01:15,1.61139,1.61139,1.61115,1.61119,332
2013.11.18,01:30,1.61119,1.61129,1.61117,1.61119,439
2013.11.18,01:45,1.61116,1.61126,1.61103,1.61114,627
2013.11.18,02:00,1.61113,1.61138,1.61106,1.61121,947
2013.11.18,02:15,1.61120,1.61124,1.61104,1.61106,468
2013.11.18,02:30,1.61106,1.61113,1.61092,1.61094,458
2013.11.18,02:45,1.61093,1.61102,1.61082,1.61084,494
2013.11.18,03:00,1.61085,1.61091,1.61041,1.61058,667
2013.11.18,03:15,1.61059,1.61064,1.61046,1.61056,370
2013.11.18,03:30,1.61056,1.61072,1.61027,1.61065,337
2013.11.18,03:45,1.61065,1.61142,1.61057,1.61127,509
2013.11.18,04:00,1.61127,1.61127,1.61067,1.61115,513
2013.11.18,04:15,1.61117,1.61129,1.61089,1.61126,536
2013.11.18,04:30,1.61125,1.61126,1.61085,1.61088,296
2013.11.18,04:45,1.61089,1.61116,1.61088,1.61111,454
2013.11.18,05:00,1.61109,1.61143,1.61078,1.61137,483
2013.11.18,05:15,1.61136,1.61188,1.61135,1.61176,344
2013.11.18,05:30,1.61177,1.61214,1.61162,1.61204,702
2013.11.18,05:45,1.61204,1.61265,1.61179,1.61245,798
2013.11.18,06:00,1.61245,1.61258,1.61228,1.61243,536
2013.11.18,06:15,1.61243,1.61249,1.61232,1.61241,402
2013.11.18,06:30,1.61241,1.61269,1.61236,1.61253,525
2013.11.18,06:45,1.61255,1.61264,1.61247,1.61262,406
2013.11.18,07:00,1.61263,1.61273,1.61253,1.61264,596
2013.11.18,07:15,1.61266,1.61308,1.61266,1.61276,694
2013.11.18,07:30,1.61278,1.61331,1.61278,1.61323,678
2013.11.18,07:45,1.61322,1.61332,1.61277,1.61332,690
2013.11.18,08:00,1.61335,1.61413,1.61317,1.61376,905
2013.11.18,08:15,1.61377,1.61416,1.61377,1.61392,601
2013.11.18,08:30,1.61392,1.61392,1.61374,1.61379,300
2013.11.18,08:45,1.61379,1.61379,1.61290,1.61310,739
2013.11.18,09:00,1.61309,1.61309,1.61276,1.61288,498
2013.11.18,09:15,1.61288,1.61340,1.61234,1.61333,999
2013.11.18,09:30,1.61331,1.61342,1.61271,1.61282,1183
2013.11.18,09:45,1.61282,1.61340,1.61256,1.61313,1467
2013.11.18,10:00,1.61313,1.61324,1.61233,1.61246,1730
2013.11.18,10:15,1.61246,1.61351,1.61237,1.61345,1598
2013.11.18,10:30,1.61346,1.61371,1.61296,1.61304,1334
2013.11.18,10:45,1.61306,1.61424,1.61306,1.61410,1357
2013.11.18,11:00,1.61413,1.61443,1.61365,1.61402,1725
2013.11.18,11:15,1.61401,1.61477,1.61380,1.61431,1889
2013.11.18,11:30,1.61430,1.61447,1.61278,1.61281,2289
2013.11.18,11:45,1.61282,1.61289,1.61101,1.61205,2635
2013.11.18,12:00,1.61202,1.61249,1.61121,1.61145,1507
2013.11.18,12:15,1.61145,1.61178,1.61115,1.61129,1172
2013.11.18,12:30,1.61130,1.61130,1.61025,1.61080,1155
2013.11.18,12:45,1.61080,1.61110,1.61075,1.61095,855
2013.11.18,13:00,1.61095,1.61121,1.61061,1.61096,1307
2013.11.18,13:15,1.61094,1.61115,1.61084,1.61096,817
2013.11.18,13:30,1.61094,1.61130,1.60924,1.60995,1432
2013.11.18,13:45,1.60995,1.61028,1.60935,1.60984,1655
2013.11.18,14:00,1.60984,1.61002,1.60927,1.60955,1679
2013.11.18,14:15,1.60954,1.61043,1.60937,1.61027,1403
2013.11.18,14:30,1.61027,1.61048,1.60988,1.61011,1006
2013.11.18,14:45,1.61011,1.61062,1.60999,1.61037,1341
2013.11.18,15:00,1.61035,1.61121,1.61026,1.61117,1771
2013.11.18,15:15,1.61117,1.61150,1.61042,1.61125,1760
