2013.11.13,22:30,1.34623,1.34634,1.34593,1.34616,719
2013.11.13,22:45,1.34615,1.34617,1.34582,1.34614,839
2013.11.13,23:00,1.34615,1.34621,1.34566,1.34568,734
2013.11.13,23:15,1.34567,1.34576,1.34553,1.34571,657
2013.11.13,23:30,1.34569,1.34845,1.34569,1.34725,5120
2013.11.13,23:45,1.34725,1.34944,1.34719,1.34855,3074
2013.11.14,00:00,1.34855,1.34889,1.34759,1.34866,903
2013.11.14,00:15,1.34867,1.34964,1.34856,1.34902,1116
2013.11.14,00:30,1.34902,1.34913,1.34795,1.34844,595
2013.11.14,00:45,1.34847,1.34891,1.34803,1.34808,802
2013.11.14,01:00,1.34808,1.34831,1.34781,1.34796,908
2013.11.14,01:15,1.34795,1.34854,1.34788,1.34827,827
2013.11.14,01:30,1.34827,1.34895,1.34818,1.34895,476
2013.11.14,01:45,1.34895,1.34927,1.34809,1.34833,775
2013.11.14,02:00,1.34833,1.34838,1.34802,1.34802,681
2013.11.14,02:15,1.34802,1.34931,1.34798,1.34892,1049
2013.11.14,02:30,1.34891,1.34896,1.34812,1.34855,1271
2013.11.14,02:45,1.34855,1.34868,1.34806,1.34808,873
2013.11.14,03:00,1.34810,1.34856,1.34800,1.34807,1016
2013.11.14,03:15,1.34807,1.34814,1.34722,1.34724,1401
2013.11.14,03:30,1.34724,1.34765,1.34713,1.34744,1139
2013.11.14,03:45,1.34744,1.34761,1.34711,1.34724,993
2013.11.14,04:00,1.34727,1.34765,1.34722,1.34745,1217
2013.11.14,04:15,1.34744,1.34774,1.34633,1.34673,1668
2013.11.14,04:30,1.34673,1.34711,1.34635,1.34682,1082
2013.11.14,04:45,1.34682,1.34735,1.34653,1.34735,1173
2013.11.14,05:00,1.34735,1.34735,1.34663,1.34684,1249
2013.11.14,05:15,1.34684,1.34687,1.34636,1.34645,1047
2013.11.14,05:30,1.34645,1.34675,1.34622,1.34628,884
2013.11.14,05:45,1.34628,1.34677,1.34625,1.34663,599
2013.11.14,06:00,1.34662,1.34684,1.34652,1.34679,697
2013.11.14,06:15,1.34680,1.34689,1.34652,1.34663,848
2013.11.14,06:30,1.34662,1.34664,1.34645,1.34653,278
2013.11.14,06:45,1.34653,1.34668,1.34648,1.34664,299
2013.11.14,07:00,1.34665,1.34678,1.34652,1.34656,361
2013.11.14,07:15,1.34656,1.34685,1.34655,1.34672,500
2013.11.14,07:30,1.34671,1.34716,1.34670,1.34703,604
2013.11.14,07:45,1.34704,1.34716,1.34686,1.34695,553
2013.11.14,08:00,1.34695,1.34718,1.34686,1.34691,660
2013.11.14,08:15,1.34692,1.34724,1.34660,1.34668,1018
2013.11.14,08:30,1.34666,1.34691,1.34624,1.34668,870
2013.11.14,08:45,1.34667,1.34702,1.34615,1.34617,1179
2013.11.14,09:00,1.34627,1.34667,1.34582,1.34597,1231
2013.11.14,09:15,1.34597,1.34634,1.34496,1.34551,1725
2013.11.14,09:30,1.34552,1.34583,1.34519,1.34542,1303
2013.11.14,09:45,1.34542,1.34584,1.34524,1.34555,1341
2013.11.14,10:00,1.34555,1.34694,1.34551,1.34674,2434
2013.11.14,10:15,1.34675,1.34689,1.34623,1.34644,1749
2013.11.14,10:30,1.34644,1.34674,1.34613,1.34623,1677
2013.11.14,10:45,1.34622,1.34648,1.34543,1.34547,2079
2013.11.14,11:00,1.34547,1.34590,1.34504,1.34589,1777
2013.11.14,11:15,1.34588,1.34596,1.34506,1.34555,2136
2013.11.14,11:30,1.34555,1.34589,1.34432,1.34475,3930
2013.11.14,11:45,1.34475,1.34535,1.34418,1.34425,2788
2013.11.14,12:00,1.34425,1.34476,1.34359,1.34439,3245
2013.11.14,12:15,1.34441,1.34467,1.34395,1.34396,1820
2013.11.14,12:30,1.34394,1.34401,1.34315,1.34319,2285
2013.11.14,12:45,1.34319,1.34346,1.34276,1.34276,1925
2013.11.14,13:00,1.34277,1.34323,1.34242,1.34254,2133
2013.11.14,13:15,1.34253,1.34264,1.34172,1.34228,3110
2013.11.14,13:30,1.34228,1.34318,1.34198,1.34283,2057
2013.11.14,13:45,1.34283,1.34347,1.34268,1.34317,2001
2013.11.14,14:00,1.34317,1.34429,1.34307,1.34389,2157
2013.11.14,14:15,1.34390,1.34416,1.34344,1.34373,1746
2013.11.14,14:30,1.34372,1.34378,1.34314,1.34323,1430
2013.11.14,14:45,1.34322,1.34375,1.34318,1.34356,1196
2013.11.14,15:00,1.34357,1.34455,1.34324,1.34356,2198
2013.11.14,15:15,1.34356,1.34422,1.34343,1.34419,1577
2013.11.14,15:30,1.34419,1.34596,1.34406,1.34558,4198
2013.11.14,15:45,1.34557,1.34600,1.34510,1.34557,2418
2013.11.14,16:00,1.34557,1.34615,1.34458,1.34464,3029
2013.11.14,16:15,1.34464,1.34471,1.34397,1.34440,2973
2013.11.14,16:30,1.34440,1.34459,1.34379,1.34440,2792
2013.11.14,16:45,1.34441,1.34597,1.34441,1.34547,3274
2013.11.14,17:00,1.34547,1.34596,1.34483,1.34514,3600
2013.11.14,17:15,1.34515,1.34692,1.34448,1.34489,6928
2013.11.14,17:30,1.34489,1.34624,1.34307,1.34577,7110
2013.11.14,17:45,1.34579,1.34682,1.34563,1.34565,4139
2013.11.14,18:00,1.34564,1.34659,1.34490,1.34605,3553
2013.11.14,18:15,1.34606,1.34881,1.34606,1.34746,5730
2013.11.14,18:30,1.34747,1.34784,1.34683,1.34700,2171
2013.11.14,18:45,1.34699,1.34721,1.34634,1.34667,1899
2013.11.14,19:00,1.34667,1.34679,1.34603,1.34669,1861
2013.11.14,19:15,1.34671,1.34756,1.34646,1.34724,1990
2013.11.14,19:30,1.34728,1.34798,1.34720,1.34777,1787
2013.11.14,19:45,1.34777,1.34811,1.34703,1.34708,1785
2013.11.14,20:00,1.34708,1.34757,1.34619,1.34639,2138
2013.11.14,20:15,1.34639,1.34645,1.34559,1.34570,1943
2013.11.14,20:30,1.34570,1.34570,1.34492,1.34534,1475
2013.11.14,20:45,1.34534,1.34552,1.34436,1.34487,1647
2013.11.14,21:00,1.34487,1.34523,1.34466,1.34505,1116
2013.11.14,21:15,1.34505,1.34534,1.34503,1.34529,631
2013.11.14,21:30,1.34529,1.34532,1.34486,1.34509,901
2013.11.14,21:45,1.34510,1.34549,1.34506,1.34546,811
2013.11.14,22:00,1.34547,1.34598,1.34539,1.34598,855
2013.11.14,22:15,1.34598,1.34636,1.34582,1.34621,1120
2013.11.14,22:30,1.34621,1.34651,1.34588,1.34609,741
