2013.10.16,15:00,1.59290,1.59292,1.59031,1.59217,9985
2013.10.16,15:30,1.59219,1.59225,1.58935,1.59020,6390
2013.10.16,16:00,1.59017,1.59132,1.58934,1.59048,6106
2013.10.16,16:30,1.59048,1.59217,1.59031,1.59213,4769
2013.10.16,17:00,1.59213,1.59396,1.59195,1.59345,4124
2013.10.16,17:30,1.59344,1.59681,1.59344,1.59556,4785
2013.10.16,18:00,1.59554,1.59603,1.59446,1.59451,3419
2013.10.16,18:30,1.59452,1.59526,1.59441,1.59480,2232
2013.10.16,19:00,1.59480,1.59522,1.59473,1.59510,1819
2013.10.16,19:30,1.59512,1.59519,1.59400,1.59403,1755
2013.10.16,20:00,1.59403,1.59485,1.59403,1.59471,1134
2013.10.16,20:30,1.59472,1.59499,1.59447,1.59465,1547
2013.10.16,21:00,1.59406,1.59543,1.59402,1.59537,606
2013.10.16,21:30,1.59537,1.59553,1.59493,1.59543,1005
2013.10.16,22:00,1.59541,1.59567,1.59451,1.59487,1807
2013.10.16,22:30,1.59487,1.59513,1.59422,1.59437,916
2013.10.16,23:00,1.59437,1.59465,1.59433,1.59447,474
2013.10.16,23:30,1.59445,1.59453,1.59412,1.59445,705
2013.10.17,00:00,1.59448,1.59472,1.59386,1.59449,1577
2013.10.17,00:30,1.59452,1.59617,1.59448,1.59613,2368
2013.10.17,01:00,1.59613,1.59672,1.59562,1.59612,1488
2013.10.17,01:30,1.59612,1.59751,1.59603,1.59734,1648
2013.10.17,02:00,1.59734,1.59779,1.59711,1.59771,2379
2013.10.17,02:30,1.59771,1.59853,1.59709,1.59772,2258
2013.10.17,03:00,1.59771,1.59813,1.59760,1.59794,1204
2013.10.17,03:30,1.59795,1.59815,1.59744,1.59759,914
2013.10.17,04:00,1.59759,1.59783,1.59724,1.59729,947
2013.10.17,04:30,1.59729,1.59777,1.59701,1.59759,1430
2013.10.17,05:00,1.59758,1.59826,1.59729,1.59742,1972
2013.10.17,05:30,1.59742,1.59952,1.59725,1.59919,1796
2013.10.17,06:00,1.59918,1.60048,1.59884,1.59924,3473
2013.10.17,06:30,1.59923,1.60049,1.59831,1.59856,3831
2013.10.17,07:00,1.59856,1.60180,1.59816,1.60163,5455
2013.10.17,07:30,1.60163,1.60684,1.60162,1.60582,10280
2013.10.17,08:00,1.60582,1.60774,1.60531,1.60678,9393
2013.10.17,08:30,1.60700,1.60919,1.60612,1.60851,7973
2013.10.17,09:00,1.60851,1.60923,1.60761,1.60908,5091
2013.10.17,09:30,1.60905,1.60951,1.60729,1.60742,3274
2013.10.17,10:00,1.60742,1.60819,1.60668,1.60698,3803
2013.10.17,10:30,1.60698,1.60770,1.60586,1.60586,3567
2013.10.17,11:00,1.60586,1.60814,1.60586,1.60797,5396
2013.10.17,11:30,1.60797,1.60883,1.60710,1.60880,3949
2013.10.17,12:00,1.60880,1.61212,1.60872,1.61108,7683
2013.10.17,12:30,1.61108,1.61151,1.60967,1.61099,6974
